Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Sun Jun 11 2023 23:43:59,2171.3286,4195305,string,4194304
Sun Jun 11 2023 23:44:02,3001.8931,16781194,string,16777216
-,-,-
-,-,-
Fri Jun 16 2023 01:03:33,3317.1435,65550,string,65536
Fri Jun 16 2023 01:03:33,247.9535,262158,string,262144
Fri Jun 16 2023 01:03:33,310.5083,1048832,string,1048576
Fri Jun 16 2023 01:03:55,21345.4043,4195305,string,4194304
-,-,-
Fri Jun 16 2023 01:11:47,3597.6981,4107,string,4096
Fri Jun 16 2023 01:11:48,167.7284,16398,string,16384
