Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
Sun Jun 18 2023 19:37:13,150.7727,4107,string,4096
Sun Jun 18 2023 19:37:55,1415.5426,16398,string,16384
Sun Jun 18 2023 19:37:56,1426.9885,65550,string,65536
Sun Jun 18 2023 19:37:57,891.3260,262158,string,262144
Sun Jun 18 2023 19:37:59,1734.1289,1048832,string,1048576
Sun Jun 18 2023 19:38:01,1964.2451,4195305,string,4194304
Sun Jun 18 2023 19:38:04,2928.7259,16781194,string,16777216
Sun Jun 18 2023 19:55:29,33.0925,4107,string,4096
Sun Jun 18 2023 19:55:29,59.2432,16398,string,16384
Sun Jun 18 2023 19:55:29,215.2204,65550,string,65536
Sun Jun 18 2023 19:55:29,282.9932,262158,string,262144
Sun Jun 18 2023 19:55:30,312.5961,1048832,string,1048576
Sun Jun 18 2023 19:55:30,410.7489,4195305,string,4194304
Sun Jun 18 2023 19:55:31,947.2164,16781194,string,16777216
Sun Jun 18 2023 20:04:56,1091.2638,4107,string,4096
Sun Jun 18 2023 20:04:56,37.4867,16398,string,16384
Sun Jun 18 2023 20:04:58,1445.7554,65550,string,65536
Sun Jun 18 2023 20:04:59,1314.8502,262158,string,262144
Sun Jun 18 2023 20:05:01,1515.4543,1048832,string,1048576
Sun Jun 18 2023 20:05:02,1478.0458,4195305,string,4194304
Sun Jun 18 2023 20:05:04,1910.2695,16781194,string,16777216
Sun Jun 18 2023 20:13:42,40.1949,4107,string,4096
Sun Jun 18 2023 20:14:22,37.6015,16398,string,16384
Sun Jun 18 2023 20:14:22,51.9576,65550,string,65536
Sun Jun 18 2023 20:14:22,144.5302,262158,string,262144
Sun Jun 18 2023 20:14:22,159.2870,1048832,string,1048576
Sun Jun 18 2023 20:14:28,6049.6679,4195305,string,4194304
Sun Jun 18 2023 20:14:29,466.3079,16781194,string,16777216
Sun Jun 18 2023 20:23:50,46.0803,4107,string,4096
Sun Jun 18 2023 20:23:50,45.8760,16398,string,16384
Sun Jun 18 2023 20:24:30,67.9738,65550,string,65536
Sun Jun 18 2023 20:24:30,87.8185,262158,string,262144
Sun Jun 18 2023 20:24:33,2482.6107,1048832,string,1048576
Sun Jun 18 2023 20:24:33,158.9342,4195305,string,4194304
Sun Jun 18 2023 20:25:15,2110.9128,16781194,string,16777216
